timestamp,open,high,low,close,volume
2025-07-07 09:45,3308.905,3309.575,3307.545,3307.888,5
2025-07-07 09:50,3307.815,3310.425,3307.325,3309.825,5
2025-07-07 09:55,3309.805,3310.265,3308.098,3308.795,5
2025-07-07 10:00,3308.748,3310.035,3308.285,3308.305,5
2025-07-07 10:05,3308.285,3309.605,3307.675,3308.915,5
2025-07-07 10:10,3308.885,3309.905,3308.145,3309.575,5
2025-07-07 10:15,3309.395,3310.545,3308.415,3309.095,5
2025-07-07 10:20,3309.105,3309.715,3307.985,3309.065,5
2025-07-07 10:25,3309.065,3309.835,3307.848,3308.048,5
2025-07-07 10:30,3308.148,3308.515,3307.185,3308.348,5
2025-07-07 10:35,3308.248,3308.548,3304.085,3305.245,5
2025-07-07 10:40,3305.265,3305.315,3297.205,3298.235,5
2025-07-07 10:45,3298.265,3302.705,3296.195,3302.698,5
2025-07-07 10:50,3302.798,3303.435,3299.955,3303.285,5
2025-07-07 10:55,3303.335,3303.865,3299.735,3301.875,5
2025-07-07 11:00,3301.875,3303.195,3299.755,3301.198,5
2025-07-07 11:05,3301.255,3307.385,3300.445,3305.645,5
2025-07-07 11:10,3305.655,3306.535,3303.655,3304.335,5
2025-07-07 11:15,3304.335,3305.165,3302.285,3304.098,5
2025-07-07 11:20,3304.235,3304.245,3302.815,3303.275,5
2025-07-07 11:25,3303.365,3303.698,3301.248,3302.095,5
2025-07-07 11:30,3302.095,3302.398,3300.985,3302.035,5
2025-07-07 11:35,3302.098,3302.515,3300.765,3301.035,5
2025-07-07 11:40,3301.175,3302.985,3299.505,3300.705,5
2025-07-07 11:45,3300.705,3304.335,3300.705,3303.435,5
2025-07-07 11:50,3303.435,3305.325,3301.205,3304.568,5
2025-07-07 11:55,3304.595,3305.715,3300.095,3301.715,5
2025-07-07 12:00,3301.635,3303.778,3301.505,3302.305,5
2025-07-07 12:05,3302.335,3304.465,3301.925,3303.698,5
2025-07-07 12:10,3303.678,3304.298,3302.715,3302.718,5
2025-07-07 12:15,3302.718,3305.415,3300.315,3305.005,5
2025-07-07 12:20,3304.965,3307.655,3300.925,3305.295,5
2025-07-07 12:25,3305.305,3305.448,3302.655,3302.665,5
2025-07-07 12:30,3302.598,3305.245,3301.955,3303.425,5
2025-07-07 12:35,3303.415,3309.298,3303.415,3309.298,5
2025-07-07 12:40,3309.298,3310.498,3307.625,3307.748,5
2025-07-07 12:45,3307.639,3311.805,3307.548,3310.615,5
2025-07-07 12:50,3310.625,3312.495,3309.955,3310.335,5
2025-07-07 12:55,3310.365,3311.005,3308.655,3309.415,5
2025-07-07 13:00,3309.398,3311.095,3307.205,3309.955,5
2025-07-07 13:05,3309.825,3310.195,3307.275,3307.365,5
2025-07-07 13:10,3307.415,3307.975,3306.465,3307.215,5
2025-07-07 13:15,3307.198,3310.348,3306.998,3309.495,5
2025-07-07 13:20,3309.548,3310.848,3308.048,3310.348,5
2025-07-07 13:25,3310.395,3312.265,3309.478,3311.505,5
2025-07-07 13:30,3311.525,3311.985,3308.388,3309.175,5
2025-07-07 13:35,3309.195,3310.568,3305.935,3306.588,5
2025-07-07 13:40,3306.665,3311.305,3306.348,3311.148,5
2025-07-07 13:45,3311.175,3312.185,3309.925,3310.355,5
2025-07-07 13:50,3310.375,3316.818,3310.255,3314.948,5
2025-07-07 13:55,3314.945,3317.065,3314.085,3316.148,5
2025-07-07 14:00,3316.248,3316.835,3313.005,3313.948,5
2025-07-07 14:05,3313.948,3316.848,3313.435,3316.355,5
2025-07-07 14:10,3316.348,3318.498,3315.909,3316.798,5
2025-07-07 14:15,3316.798,3318.858,3316.798,3318.348,5
2025-07-07 14:20,3318.309,3318.309,3316.248,3316.448,5
2025-07-07 14:25,3316.415,3316.548,3314.025,3314.355,5
2025-07-07 14:30,3314.515,3317.565,3314.205,3317.198,5
2025-07-07 14:35,3317.195,3318.655,3315.989,3318.298,5
2025-07-07 14:40,3318.398,3319.705,3317.995,3319.248,5
2025-07-07 14:45,3319.248,3319.629,3318.148,3318.748,5
2025-07-07 14:50,3318.748,3321.198,3318.079,3319.708,5
2025-07-07 14:55,3319.708,3319.718,3317.535,3317.775,5
2025-07-07 15:00,3317.785,3319.448,3317.375,3317.695,5
2025-07-07 15:05,3317.748,3318.165,3316.019,3318.115,5
2025-07-07 15:10,3318.165,3318.805,3317.215,3318.675,5
2025-07-07 15:15,3318.675,3319.045,3317.145,3318.385,5
2025-07-07 15:20,3318.385,3320.005,3318.285,3319.675,5
2025-07-07 15:25,3319.715,3319.715,3318.295,3318.509,5
2025-07-07 15:30,3318.548,3320.839,3318.548,3320.548,5
2025-07-07 15:35,3320.548,3321.255,3319.945,3320.505,5
2025-07-07 15:40,3320.605,3321.315,3320.325,3320.805,5
2025-07-07 15:45,3320.765,3321.825,3320.569,3320.689,5
2025-07-07 15:50,3320.689,3321.665,3320.275,3320.935,5
2025-07-07 15:55,3320.965,3321.195,3320.435,3320.665,5
2025-07-07 16:00,3320.635,3321.495,3319.945,3321.415,5
2025-07-07 16:05,3321.445,3321.805,3320.685,3321.485,5
2025-07-07 16:10,3321.465,3322.748,3321.255,3322.555,5
2025-07-07 16:15,3322.535,3322.705,3321.119,3322.225,5
2025-07-07 16:20,3322.225,3326.148,3321.925,3324.248,5
2025-07-07 16:25,3324.095,3326.748,3323.995,3324.498,5
2025-07-07 16:30,3324.349,3325.098,3323.275,3324.348,5
2025-07-07 16:35,3324.205,3327.048,3324.085,3326.308,5
2025-07-07 16:40,3326.318,3327.418,3325.635,3326.078,5
2025-07-07 16:45,3325.985,3327.195,3325.635,3326.795,5
2025-07-07 16:50,3326.848,3327.875,3326.525,3327.125,5
2025-07-07 16:55,3327.125,3327.605,3325.395,3327.265,5
2025-07-07 17:00,3327.375,3329.775,3327.185,3328.725,5
2025-07-07 17:05,3328.715,3330.395,3328.355,3329.615,5
2025-07-07 17:10,3329.615,3332.415,3329.545,3331.125,5
2025-07-07 17:15,3331.125,3333.285,3331.015,3333.075,5
2025-07-07 17:20,3333.055,3333.135,3331.865,3332.475,5
2025-07-07 17:25,3332.485,3333.795,3332.035,3332.218,5
2025-07-07 17:30,3332.245,3334.915,3330.325,3334.595,5
2025-07-07 17:35,3334.565,3335.685,3334.185,3334.305,5
2025-07-07 17:40,3334.275,3334.455,3332.955,3333.555,5
2025-07-07 17:45,3333.385,3333.815,3332.255,3332.325,5
2025-07-07 17:50,3332.135,3333.085,3331.945,3332.585,5
2025-07-07 17:55,3332.585,3332.785,3331.718,3331.745,5
2025-07-07 18:00,3331.865,3332.205,3330.118,3330.415,5
2025-07-07 18:05,3330.405,3330.698,3328.755,3329.848,5
2025-07-07 18:10,3329.925,3330.348,3329.568,3330.048,5
2025-07-07 18:15,3330.048,3330.648,3329.598,3329.815,5
2025-07-07 18:20,3329.815,3329.948,3328.198,3328.598,5
2025-07-07 18:25,3328.569,3330.098,3328.298,3329.998,5
2025-07-07 18:30,3329.998,3331.798,3329.955,3329.998,5
2025-07-07 18:35,3329.998,3331.969,3329.898,3331.748,5
2025-07-07 18:40,3331.748,3334.748,3331.525,3334.648,5
2025-07-07 18:45,3334.648,3334.648,3332.748,3334.448,5
2025-07-07 18:50,3334.445,3335.465,3333.765,3334.195,5
2025-07-07 18:55,3334.275,3334.855,3333.925,3334.155,5
2025-07-07 19:00,3334.159,3336.298,3334.098,3335.525,5
2025-07-07 19:05,3335.505,3337.048,3335.465,3336.675,5
2025-07-07 19:10,3336.648,3338.165,3336.605,3337.885,5
2025-07-07 19:15,3337.885,3338.065,3336.305,3336.565,5
2025-07-07 19:20,3336.435,3337.729,3336.295,3337.659,5
2025-07-07 19:25,3337.698,3339.035,3337.198,3338.465,5
2025-07-07 19:30,3338.465,3339.755,3337.425,3339.715,5
2025-07-07 19:35,3339.705,3340.165,3338.885,3339.695,5
2025-07-07 19:40,3339.735,3340.145,3339.295,3339.575,5
2025-07-07 19:45,3339.595,3340.289,3338.595,3338.595,5
2025-07-07 19:50,3338.539,3339.795,3338.035,3338.485,5
2025-07-07 19:55,3338.479,3338.479,3336.425,3336.925,5
2025-07-07 20:00,3337.045,3337.345,3336.275,3336.975,5
2025-07-07 20:05,3336.995,3337.295,3336.405,3336.845,5
2025-07-07 20:10,3336.795,3336.995,3335.355,3336.675,5
2025-07-07 20:15,3336.785,3337.195,3336.145,3336.245,5
2025-07-07 20:20,3336.295,3337.365,3336.245,3336.525,5
2025-07-07 20:25,3336.515,3336.745,3335.975,3336.405,5
2025-07-07 20:30,3336.185,3336.565,3335.845,3336.465,5
2025-07-07 20:35,3336.375,3336.575,3335.905,3336.435,5
2025-07-07 20:40,3336.445,3336.695,3335.645,3336.075,5
2025-07-07 20:45,3336.185,3337.245,3336.185,3337.245,5
2025-07-07 20:50,3337.245,3337.955,3336.665,3337.445,5
2025-07-07 20:55,3337.415,3337.675,3336.025,3336.545,5
2025-07-07 22:00,3338.498,3341.448,3338.298,3340.348,5
2025-07-07 22:05,3340.535,3344.798,3340.535,3342.398,5
2025-07-07 22:10,3342.398,3344.648,3342.398,3343.998,5
2025-07-07 22:15,3343.939,3345.548,3343.048,3343.498,5
2025-07-07 22:20,3343.498,3343.798,3341.585,3341.785,5
2025-07-07 22:25,3341.789,3342.548,3340.998,3341.848,5
2025-07-07 22:30,3341.795,3342.648,3341.235,3341.248,5
2025-07-07 22:35,3341.248,3342.098,3340.398,3341.098,5
2025-07-07 22:40,3341.198,3341.198,3339.305,3339.498,5
2025-07-07 22:45,3339.498,3340.098,3338.648,3338.798,5
2025-07-07 22:50,3338.998,3340.698,3338.998,3339.548,5
2025-07-07 22:55,3339.548,3340.048,3338.748,3339.548,5
2025-07-07 23:00,3339.469,3339.848,3336.088,3336.298,5
2025-07-07 23:05,3336.298,3337.148,3334.938,3337.048,5
2025-07-07 23:10,3337.048,3337.448,3336.525,3337.048,5
2025-07-07 23:15,3337.048,3337.479,3333.848,3335.598,5
2025-07-07 23:20,3335.519,3336.298,3335.398,3335.998,5
2025-07-07 23:25,3335.998,3336.398,3335.489,3335.898,5
2025-07-07 23:30,3335.829,3336.998,3335.598,3336.298,5
2025-07-07 23:35,3336.398,3337.098,3335.748,3336.498,5
2025-07-07 23:40,3336.538,3337.098,3335.298,3336.498,5
2025-07-07 23:45,3336.498,3336.598,3334.098,3336.198,5
2025-07-07 23:50,3336.198,3336.298,3333.818,3335.448,5
2025-07-07 23:55,3335.448,3335.748,3333.598,3334.398,5
2025-07-08 00:00,3334.398,3335.699,3332.649,3335.699,5
2025-07-08 00:05,3335.745,3336.368,3333.768,3335.548,5
2025-07-08 00:10,3335.548,3336.898,3335.548,3335.998,5
2025-07-08 00:15,3335.909,3336.909,3333.298,3333.298,5
2025-07-08 00:20,3333.398,3335.339,3332.089,3332.098,5
2025-07-08 00:25,3332.098,3333.198,3331.598,3332.398,5
2025-07-08 00:30,3332.498,3333.598,3331.748,3331.998,5
2025-07-08 00:35,3331.919,3333.149,3331.298,3331.328,5
2025-07-08 00:40,3331.328,3333.648,3330.859,3333.348,5
2025-07-08 00:45,3333.149,3334.498,3332.848,3334.098,5
2025-07-08 00:50,3333.898,3335.098,3333.279,3333.648,5
2025-07-08 00:55,3333.648,3334.548,3332.468,3333.948,5
2025-07-08 01:00,3333.849,3335.398,3332.998,3334.298,5
2025-07-08 01:05,3334.149,3334.498,3329.648,3331.448,5
2025-07-08 01:10,3331.348,3331.448,3329.328,3331.339,5
2025-07-08 01:15,3331.349,3332.898,3330.098,3331.448,5
2025-07-08 01:20,3331.458,3333.698,3331.448,3332.898,5
2025-07-08 01:25,3332.845,3335.148,3332.498,3333.748,5
2025-07-08 01:30,3333.649,3333.748,3332.098,3333.498,5
2025-07-08 01:35,3333.498,3336.775,3333.398,3335.398,5
2025-07-08 01:40,3335.415,3336.698,3334.339,3334.398,5
2025-07-08 01:45,3334.339,3336.148,3333.898,3334.609,5
2025-07-08 01:50,3334.549,3334.648,3331.999,3332.698,5
2025-07-08 01:55,3332.629,3334.848,3332.598,3334.498,5
2025-07-08 02:00,3334.498,3335.948,3332.549,3335.348,5
2025-07-08 02:05,3335.348,3335.548,3333.339,3333.498,5
2025-07-08 02:10,3333.498,3334.048,3332.548,3333.698,5
2025-07-08 02:15,3333.629,3334.198,3333.248,3333.748,5
2025-07-08 02:20,3333.348,3335.548,3333.348,3334.825,5
2025-07-08 02:25,3334.855,3335.985,3334.775,3335.709,5
2025-07-08 02:30,3335.685,3335.945,3333.395,3333.935,5
2025-07-08 02:35,3333.895,3335.579,3333.875,3335.079,5
2025-07-08 02:40,3335.079,3336.009,3334.298,3335.348,5
2025-07-08 02:45,3335.448,3337.679,3335.248,3337.325,5
2025-07-08 02:50,3337.295,3337.835,3336.055,3336.598,5
2025-07-08 02:55,3336.698,3336.798,3333.615,3334.255,5
2025-07-08 03:00,3334.235,3335.265,3332.785,3332.865,5
2025-07-08 03:05,3332.815,3333.135,3330.899,3332.315,5
2025-07-08 03:10,3332.345,3333.248,3331.725,3331.898,5
2025-07-08 03:15,3331.839,3331.898,3330.698,3330.698,5
2025-07-08 03:20,3330.615,3331.548,3329.435,3329.448,5
2025-07-08 03:25,3329.485,3331.598,3329.365,3331.398,5
2025-07-08 03:30,3331.335,3331.825,3330.625,3331.445,5
2025-07-08 03:35,3331.398,3331.498,3330.455,3330.649,5
2025-07-08 03:40,3330.575,3331.605,3330.475,3330.555,5
2025-07-08 03:45,3330.525,3331.709,3330.298,3331.295,5
2025-07-08 03:50,3331.295,3331.729,3330.575,3331.545,5
2025-07-08 03:55,3331.598,3332.895,3331.185,3331.265,5
2025-07-08 04:00,3331.285,3331.798,3329.689,3330.248,5
2025-07-08 04:05,3330.248,3332.548,3330.148,3332.085,5
2025-07-08 04:10,3332.125,3332.248,3330.565,3330.715,5
2025-07-08 04:15,3330.765,3331.085,3330.548,3330.628,5
2025-07-08 04:20,3330.645,3330.895,3330.185,3330.248,5
2025-07-08 04:25,3330.248,3330.285,3329.265,3329.598,5
2025-07-08 04:30,3329.598,3331.305,3328.975,3330.675,5
2025-07-08 04:35,3330.645,3330.975,3329.705,3330.935,5
2025-07-08 04:40,3330.915,3331.015,3329.725,3330.265,5
2025-07-08 04:45,3330.375,3330.485,3327.495,3327.848,5
2025-07-08 04:50,3327.815,3329.185,3327.115,3328.905,5
2025-07-08 04:55,3328.825,3329.555,3328.715,3329.465,5
2025-07-08 05:00,3329.485,3331.245,3329.305,3331.215,5
2025-07-08 05:05,3331.185,3331.625,3330.598,3331.035,5
2025-07-08 05:10,3331.005,3333.485,3330.605,3333.465,5
2025-07-08 05:15,3333.515,3334.365,3333.295,3333.905,5
2025-07-08 05:20,3333.905,3335.325,3333.465,3335.115,5
2025-07-08 05:25,3335.135,3336.315,3335.135,3335.465,5
2025-07-08 05:30,3335.485,3335.765,3334.498,3335.165,5
2025-07-08 05:35,3335.205,3336.325,3334.405,3335.015,5
2025-07-08 05:40,3335.045,3335.748,3334.045,3334.295,5
2025-07-08 05:45,3334.355,3335.079,3333.785,3334.839,5
2025-07-08 05:50,3334.869,3335.955,3334.595,3335.625,5
2025-07-08 05:55,3335.625,3335.675,3333.179,3333.849,5
2025-07-08 06:00,3333.855,3334.935,3333.298,3333.635,5
2025-07-08 06:05,3333.615,3334.325,3332.465,3332.475,5
2025-07-08 06:10,3332.465,3333.625,3331.005,3331.948,5
2025-07-08 06:15,3331.865,3332.398,3330.425,3331.648,5
2025-07-08 06:20,3331.748,3334.648,3331.248,3334.048,5
2025-07-08 06:25,3334.048,3334.775,3331.848,3334.395,5
2025-07-08 06:30,3334.465,3334.795,3333.055,3333.565,5
2025-07-08 06:35,3333.565,3334.285,3333.398,3333.875,5
2025-07-08 06:40,3333.975,3334.605,3333.155,3333.848,5
2025-07-08 06:45,3333.848,3334.048,3332.388,3332.965,5
2025-07-08 06:50,3332.948,3334.515,3332.455,3334.465,5
2025-07-08 06:55,3334.465,3335.798,3333.998,3335.505,5
2025-07-08 07:00,3335.555,3337.975,3335.555,3337.798,5
2025-07-08 07:05,3337.825,3339.285,3336.935,3338.585,5
2025-07-08 07:10,3338.555,3339.148,3337.598,3337.698,5
2025-07-08 07:15,3337.698,3338.098,3336.105,3336.185,5
2025-07-08 07:20,3336.145,3336.705,3334.515,3334.695,5
2025-07-08 07:25,3334.715,3334.805,3332.605,3332.835,5
2025-07-08 07:30,3332.815,3333.448,3331.785,3332.175,5
2025-07-08 07:35,3332.265,3332.465,3330.545,3330.545,5
2025-07-08 07:40,3330.585,3332.548,3330.285,3332.548,5
2025-07-08 07:45,3332.515,3333.545,3331.895,3332.925,5
2025-07-08 07:50,3332.905,3335.305,3332.695,3334.625,5
2025-07-08 07:55,3334.645,3334.955,3333.225,3333.765,5
2025-07-08 08:00,3333.725,3333.725,3330.335,3330.698,5
2025-07-08 08:05,3330.645,3331.298,3325.825,3328.598,5
2025-07-08 08:10,3328.675,3330.015,3327.178,3327.695,5
2025-07-08 08:15,3327.695,3327.695,3324.998,3325.995,5
2025-07-08 08:20,3326.025,3327.015,3324.248,3326.748,5
2025-07-08 08:25,3326.748,3328.748,3326.325,3328.348,5
2025-07-08 08:30,3328.425,3329.455,3327.948,3328.798,5
2025-07-08 08:35,3328.998,3329.255,3325.415,3327.635,5
2025-07-08 08:40,3327.615,3327.865,3325.775,3326.298,5
2025-07-08 08:45,3326.298,3326.898,3324.055,3324.055,5
2025-07-08 08:50,3324.098,3325.655,3323.675,3324.965,5
2025-07-08 08:55,3324.989,3325.115,3323.055,3323.455,5
2025-07-08 09:00,3323.455,3325.255,3322.685,3324.345,5
2025-07-08 09:05,3324.315,3325.225,3323.795,3324.315,5
2025-07-08 09:10,3324.285,3324.848,3323.595,3324.248,5
2025-07-08 09:15,3324.248,3325.098,3323.448,3323.655,5
2025-07-08 09:20,3323.648,3326.015,3322.945,3325.325,5
2025-07-08 09:25,3325.365,3326.605,3323.255,3324.585,5
2025-07-08 09:30,3324.565,3325.935,3321.475,3325.198,5
2025-07-08 09:35,3325.198,3325.785,3324.115,3325.485,5
2025-07-08 09:40,3325.545,3326.015,3323.975,3323.995,5
2025-07-08 09:45,3323.905,3324.645,3323.425,3323.595,5
2025-07-08 09:50,3323.535,3323.585,3321.495,3322.395,5
2025-07-08 09:55,3322.355,3322.895,3320.985,3321.895,5
2025-07-08 10:00,3321.895,3323.815,3321.665,3323.715,5
2025-07-08 10:05,3323.735,3324.075,3322.865,3323.675,5
2025-07-08 10:10,3323.715,3324.655,3323.305,3323.735,5
